customer_code,paid_date,channel,subchannel,sku_code
C086798661207,2024-06-19,EC,Douyin,P7220970413899
C086798661207,2024-05-14,EC,Douyin,P913202643984
C086798661207,2024-05-21,EC,Tmall,P677559602220
C086798661207,2024-03-07,EC,Douyin,P06853764568
C9157301068,2024-03-20,EC,.CN,P7587074812747
C598631341129,2024-12-06,Retail,Store,P856968546596
C598631341129,2024-08-18,Retail,Store,P168654881629
C598631341129,2024-06-06,EC,Douyin,P6237338072
C598631341129,2024-07-29,EC,JD,P437028616741
C598631341129,2024-02-01,EC,Tmall,P765289759110
C598631341129,2024-07-10,EC,MPS,P5856386812410
C598631341129,2024-10-19,EC,JD,P181257502830
C598631341129,2024-04-13,EC,.CN,P4622280113314
C598631341129,2024-03-14,EC,MPS,P826711375701
C598631341129,2024-03-09,EC,JD,P4539424310140
C598631341129,2024-07-08,Retail,Store,P71093425924
C17853993432,2024-12-12,Retail,Store,P327377692281
C17853993432,2024-04-10,EC,Tmall,P33627525686
C979014661939,2024-03-31,Retail,Store,P527749629396
C846858571418,2024-04-15,Retail,Store,P197278972705
C7635794566,2025-01-17,EC,Douyin,P109223623519
C630111401812,2024-02-04,Retail,Store,P020958903296
C951433431111,2024-07-07,Retail,Store,P357247736408
C951433431111,2024-11-06,EC,MPS,P2376905449
C951433431111,2024-12-05,EC,Tmall,P457287042700
C951433431111,2024-05-15,EC,Tmall,P851915656504
C951433431111,2024-09-14,Retail,Store,P591191961212
C951433431111,2024-10-01,Retail,Store,P936337171974
C12494064945,2025-01-09,Retail,Store,P414814305380
C437748111378,2024-03-16,Retail,Store,P951956781081
C437748111378,2024-03-04,EC,JD,P830516515570
C78094969186,2024-06-11,Retail,Store,P126920415735
C92255631823,2024-06-20,EC,MPS,P4341111313012
C92255631823,2024-09-14,Retail,Store,P7003736811336
C92255631823,2024-03-17,EC,Douyin,P85511821206
C60229050889,2024-09-11,EC,.CN,P790658095507
C52508986470,2024-05-07,Retail,Store,P745970161024
C275197459,2024-12-06,Retail,Store,P442076862137
C275197459,2025-02-02,EC,.CN,P6884640311249
C275197459,2024-04-04,Retail,Store,P3796221911805
C275197459,2024-05-06,EC,Tmall,P435044359730
C275197459,2024-07-29,Retail,Store,P2256749612570
C275197459,2025-01-19,Retail,Store,P82426466599
C275197459,2024-04-25,Retail,Store,P8472347739
C018371981430,2024-10-18,Retail,Store,P8064006713337
C018371981430,2024-11-13,EC,JD,P526587584782
C018371981430,2024-08-16,EC,MPS,P752290909979
C018371981430,2024-05-15,Retail,Store,P862308492207
C018371981430,2024-12-06,Retail,Store,P8446931113714
C018371981430,2024-02-10,EC,JD,P983468387849
C16219672516,2025-02-01,EC,.CN,P028860733391
C16219672516,2024-08-28,Retail,Store,P878841068878
C607224561679,2024-07-14,Retail,Store,P417384622036
C607224561679,2024-08-26,Retail,Store,P58175885780
C607224561679,2024-06-01,Retail,Store,P333301141918
C607224561679,2024-02-16,EC,JD,P7768183612709
C1070815271,2024-10-02,EC,Douyin,P9755832811269
C37026695548,2024-11-19,EC,.CN,P909761494272
C37026695548,2024-02-25,Retail,Store,P5157958112765
C37026695548,2024-08-27,Retail,Store,P0582723513890
C37026695548,2024-05-09,EC,MPS,P360877152837
C6420257034,2024-08-26,Retail,Store,P900547574797
C6420257034,2024-10-15,EC,JD,P3083807114161
C6420257034,2024-02-21,Retail,Store,P530526266439
C44243994166,2024-02-04,Retail,Store,P17225788105
C44243994166,2024-06-14,EC,JD,P82406692890
C44243994166,2024-06-22,Retail,Store,P0637601319
C44243994166,2024-03-06,Retail,Store,P812298307419
C44243994166,2024-08-18,Retail,Store,P8566235012662
C44243994166,2024-06-16,EC,Douyin,P1748355612697
C44243994166,2024-08-07,Retail,Store,P0431052313028
C44243994166,2024-03-02,EC,Tmall,P062199274073
C832121931330,2024-04-25,EC,.CN,P0270484112279
C832121931330,2024-05-09,EC,.CN,P6056933914147
C832121931330,2024-11-05,Retail,Store,P900547574797
C832121931330,2025-01-13,Retail,Store,P0166419911314
C773241511404,2024-08-10,Retail,Store,P2823494213930
C34959661859,2024-07-28,Retail,Store,P45904372232
C34959661859,2025-01-07,Retail,Store,P7524121813056
C34959661859,2024-11-17,Retail,Store,P734705601558
C536392921020,2024-12-16,Retail,Store,P520692224041
C286018731296,2024-06-06,Retail,Store,P1906713810136
C911510231576,2024-02-20,EC,Douyin,P8892842412163
C911510231576,2024-02-06,Retail,Store,P125426306322
C911510231576,2024-09-06,EC,Tmall,P3896266810422
C816938421302,2024-09-02,EC,.CN,P8711254713026
C825526001616,2024-03-10,Retail,Store,P169009333653
C722757601538,2024-04-09,EC,Douyin,P32884486873
C761391391993,2024-07-02,EC,Douyin,P274591341133
C34090972990,2024-12-05,Retail,Store,P6756504611477
C34090972990,2024-11-16,Retail,Store,P399729373187
C34090972990,2024-12-11,EC,Douyin,P737798604991
C34090972990,2024-05-04,Retail,Store,P1399085711890
C14812684807,2025-01-02,EC,Tmall,P8438228412816
C14812684807,2024-06-12,EC,JD,P1700527613272
C14812684807,2024-11-16,EC,.CN,P3960925511232
C14812684807,2024-12-07,Retail,Store,P27689942888
C14812684807,2024-05-22,Retail,Store,P818820274316
C14812684807,2025-01-14,Retail,Store,P7037079211838
C14812684807,2024-09-04,Retail,Store,P486602071769
C14812684807,2024-02-23,EC,.CN,P8254698912224
C14812684807,2025-01-09,EC,Douyin,P019605822616
C14812684807,2024-03-20,Retail,Store,P841551345961
C14812684807,2024-07-13,Retail,Store,P769706111613
C14812684807,2024-06-13,EC,JD,P9030262110476
C14812684807,2025-01-05,Retail,Store,P229656775578
C14812684807,2024-08-30,EC,Douyin,P147253141556
C14812684807,2024-12-05,Retail,Store,P17225788105
C14812684807,2024-12-12,Retail,Store,P919924154824
C14812684807,2024-07-12,EC,Douyin,P766690363946
C14812684807,2024-05-15,Retail,Store,P141169376176
C14812684807,2024-08-13,Retail,Store,P680240348707
C14812684807,2024-04-12,Retail,Store,P1857950011852
C14812684807,2024-07-02,Retail,Store,P730492285748
C14812684807,2024-02-11,Retail,Store,P8693798014277
C14812684807,2024-03-27,EC,MPS,P916876398435
C14812684807,2024-04-05,Retail,Store,P2569917512740
C14812684807,2024-11-13,Retail,Store,P83081678441
C14812684807,2024-11-15,EC,Douyin,P932870592896
C14812684807,2024-07-19,EC,JD,P417577721131
C14812684807,2024-05-20,EC,Douyin,P9626817510821
C14812684807,2025-01-03,EC,Tmall,P8084278414172
C14812684807,2024-02-04,Retail,Store,P521760933666
C14812684807,2024-04-04,Retail,Store,P9348809354
C14812684807,2024-02-26,Retail,Store,P93762872817
C14812684807,2024-08-26,Retail,Store,P509990346509
C915759831136,2024-02-06,Retail,Store,P242392053783
C918417491479,2024-10-27,Retail,Store,P73134042113
C918417491479,2024-07-25,EC,.CN,P631692592701
C918417491479,2024-06-28,EC,JD,P567074629664
C29150160473,2024-09-17,Retail,Store,P085515982105
C29150160473,2024-08-18,EC,.CN,P265659068575
C29150160473,2024-06-30,Retail,Store,P431624234147
C29150160473,2024-05-05,Retail,Store,P592406707430
C29150160473,2024-10-06,Retail,Store,P8420193213414
C29150160473,2024-11-06,Retail,Store,P301869388074
C29150160473,2024-02-08,Retail,Store,P85210794673
C29150160473,2024-12-29,EC,Tmall,P283550272609
C29150160473,2024-02-10,Retail,Store,P334776152978
C29150160473,2024-03-14,Retail,Store,P549420884021
C29150160473,2024-07-29,Retail,Store,P3146184514329
C29150160473,2024-11-19,EC,Douyin,P049102364422
C29150160473,2024-04-28,EC,Douyin,P7007151710419
C29150160473,2024-06-28,EC,Tmall,P45979693645
C29150160473,2024-05-30,EC,Douyin,P710024523820
C29150160473,2024-10-25,EC,Douyin,P964828646122
C29150160473,2024-02-24,Retail,Store,P2324266612746
C29150160473,2024-04-30,Retail,Store,P215237533214
C29150160473,2024-11-11,Retail,Store,P061724607007
C29150160473,2025-01-20,EC,MPS,P139071831515
C29150160473,2025-02-01,Retail,Store,P58175885780
C95395693661,2025-01-30,EC,MPS,P162620289853
C127641031305,2024-10-21,EC,MPS,P2732466310349
C761860451876,2024-10-22,EC,MPS,P201882783390
C97124581630,2024-04-01,EC,Douyin,P8962940210563
C97124581630,2024-05-12,Retail,Store,P960013197755
C97124581630,2024-12-28,EC,Tmall,P01484100589
C97124581630,2024-05-15,Retail,Store,P0383044412621
C68171178979,2024-11-01,Retail,Store,P317164235736
C68171178979,2024-09-04,EC,JD,P416874005274
C68171178979,2025-01-07,Retail,Store,P510676501838
C68171178979,2024-05-25,EC,Tmall,P33540518989
C68171178979,2024-11-04,EC,MPS,P1526877712340
C68171178979,2024-05-27,EC,.CN,P689840644996
C68171178979,2024-05-31,Retail,Store,P340697634644
C68171178979,2024-08-22,EC,Tmall,P876176314418
C474316391867,2025-01-01,EC,Douyin,P6395119910579
C348144731752,2024-10-04,EC,Tmall,P747093384193
C348144731752,2024-08-17,Retail,Store,P0413146110069
C348144731752,2024-07-07,EC,Douyin,P394225254117
C33549909648,2024-09-14,EC,Tmall,P12004902556
C87656192477,2024-04-07,EC,MPS,P594105941919
C87656192477,2024-09-17,Retail,Store,P697789121994
C87656192477,2024-02-02,Retail,Store,P005604662199
C87656192477,2024-11-16,Retail,Store,P441983742734
C87656192477,2024-12-23,Retail,Store,P1632202413947
C87656192477,2025-01-18,EC,JD,P192007141757
C87656192477,2024-07-25,EC,JD,P257938588094
C87656192477,2024-12-01,EC,Douyin,P869172128434
C87656192477,2024-12-21,Retail,Store,P053419213501
C87656192477,2025-01-13,EC,JD,P51497865469
C87656192477,2024-04-14,Retail,Store,P797687468602
C043699741590,2024-03-03,EC,JD,P14156676524
C80483930969,2024-04-08,Retail,Store,P982684436474
C08385979616,2024-12-23,Retail,Store,P771600493502
C49781960704,2024-09-13,EC,.CN,P706556673437
C49781960704,2024-10-22,Retail,Store,P5938466113730
C49781960704,2024-05-22,Retail,Store,P448668306839
C49781960704,2024-07-22,EC,.CN,P4666968112065
C49781960704,2024-12-30,Retail,Store,P5570300513782
C49781960704,2024-06-17,Retail,Store,P58546543296
C49781960704,2024-09-17,EC,Tmall,P038231005890
C49781960704,2024-06-27,Retail,Store,P986706184151
C49781960704,2024-06-21,Retail,Store,P8365360312398
C487467191399,2024-08-09,Retail,Store,P572005702834
C487467191399,2024-02-13,Retail,Store,P8251599311277
C269609581372,2024-03-22,EC,Tmall,P103848697548
C644489641709,2024-04-30,Retail,Store,P838105816906
C24454033789,2024-11-20,Retail,Store,P752419674144
C24454033789,2024-04-08,Retail,Store,P534408539248
C24454033789,2024-11-27,EC,JD,P031865105045
C24454033789,2025-01-19,Retail,Store,P98037694922
C24454033789,2024-07-28,Retail,Store,P410628135373
C24454033789,2024-02-24,Retail,Store,P465270669550
C24454033789,2024-10-03,EC,Douyin,P657514184424
C24454033789,2024-12-20,Retail,Store,P3648264912293
C247311801242,2024-03-31,EC,MPS,P430957269607
C990297761892,2024-11-15,EC,Douyin,P307867658600
C990297761892,2024-03-15,EC,JD,P123997338592
C990297761892,2025-01-28,Retail,Store,P911553388012
C990297761892,2024-05-28,EC,.CN,P107155084420
C27465536781,2025-01-22,EC,Tmall,P58175885780
C27465536781,2025-01-28,Retail,Store,P14156676524
C27465536781,2024-05-16,EC,JD,P293025674005
C27465536781,2024-09-09,EC,.CN,P014699956553
C27465536781,2024-02-03,EC,Douyin,P2863785910449
C27465536781,2024-07-15,Retail,Store,P801206681422
C27465536781,2024-09-18,EC,Tmall,P352792326884
C27465536781,2024-05-06,EC,.CN,P337139978082
C27465536781,2024-07-18,Retail,Store,P964828646122
C27465536781,2024-08-02,EC,Tmall,P318544783043
C27465536781,2025-02-02,EC,Tmall,P301327977154
C27465536781,2024-02-25,Retail,Store,P9245067113933
C27465536781,2024-12-27,Retail,Store,P74521447327
C27465536781,2024-11-13,EC,Tmall,P562677692640
C27465536781,2024-06-12,EC,.CN,P4562446413558
C27465536781,2024-08-18,Retail,Store,P7969251113860
C27465536781,2024-02-19,Retail,Store,P646521187520
C683751451643,2024-06-06,Retail,Store,P495200586160
C683751451643,2024-12-18,Retail,Store,P642433042795
C177552861500,2024-08-10,EC,MPS,P388144881178
C204357091912,2025-01-19,Retail,Store,P507577071461
C378936221683,2024-09-24,EC,.CN,P613608395520
C378936221683,2024-09-17,Retail,Store,P99426418592
C378936221683,2024-03-31,EC,.CN,P134639931895
C378936221683,2024-05-15,EC,MPS,P5106711712737
C99617037487,2025-01-24,EC,.CN,P530969965047
C33819654521,2025-02-02,Retail,Store,P28783694603
C133652531260,2024-08-03,EC,.CN,P916627749739
C131934421612,2024-02-26,Retail,Store,P540443116466
C87532081898,2024-10-23,EC,Douyin,P74917690900
C46783924279,2025-01-22,EC,.CN,P3910920011815
C46783924279,2024-03-06,Retail,Store,P90506288223
C46783924279,2024-02-18,EC,JD,P379780858902
C46783924279,2025-01-17,EC,MPS,P798214014076
C46783924279,2024-12-17,EC,MPS,P930566885485
C46783924279,2024-08-12,EC,JD,P307536474223
C46783924279,2024-02-02,EC,.CN,P138169359951
C46783924279,2024-02-29,Retail,Store,P783738856455
C46783924279,2024-03-31,EC,JD,P515406884803
C46783924279,2024-09-14,EC,Douyin,P2324266612746
C46783924279,2024-10-03,EC,.CN,P901248716264
C46783924279,2024-10-24,Retail,Store,P925304374060
C46783924279,2025-01-14,Retail,Store,P501755772013
C46783924279,2025-01-29,Retail,Store,P825576237485
C46783924279,2024-11-02,EC,JD,P642710881707
C46783924279,2024-12-11,Retail,Store,P217823449324
C46783924279,2024-02-20,EC,MPS,P1657858910462
C46783924279,2024-06-26,EC,Douyin,P368135924889
C46783924279,2024-03-14,Retail,Store,P9546844412956
C46783924279,2025-01-07,EC,MPS,P1229296912300
C46783924279,2025-01-04,EC,.CN,P393132466465
C46783924279,2024-03-22,Retail,Store,P923633641353
C46783924279,2024-03-29,EC,MPS,P029398158167
C46783924279,2025-01-26,Retail,Store,P09131906204
C46783924279,2024-11-22,EC,.CN,P219221303167
C46783924279,2024-11-24,EC,.CN,P73134042113
C46783924279,2024-04-19,Retail,Store,P900038653260
C46783924279,2024-08-22,EC,.CN,P293637639796
C46783924279,2024-08-21,Retail,Store,P628973506621
C46783924279,2024-10-08,Retail,Store,P0499486310004
C46783924279,2024-02-13,Retail,Store,P461524641142
C46783924279,2025-01-14,EC,.CN,P507953177176
C46783924279,2024-10-09,Retail,Store,P6318746112335
C46783924279,2024-02-28,Retail,Store,P54924496413
C46783924279,2024-03-02,EC,JD,P275308078198
C114613311098,2024-06-17,Retail,Store,P6738136310320
C114613311098,2024-10-27,Retail,Store,P520664679937
C114613311098,2024-06-08,Retail,Store,P0007777813848
C114613311098,2024-05-19,EC,Tmall,P41989803495
C114613311098,2024-05-15,EC,Douyin,P922094773770
C114613311098,2024-09-28,Retail,Store,P328676487708
C114613311098,2024-07-14,Retail,Store,P0304642813117
C114613311098,2024-12-06,Retail,Store,P708592234008
C43886280596,2024-11-28,EC,JD,P0540471712347
C612346131664,2024-03-14,Retail,Store,P163482489213
C29302620581,2024-10-13,EC,.CN,P457287042700
C29302620581,2024-05-16,Retail,Store,P603625153823
C29302620581,2024-11-14,Retail,Store,P086825037121
C29302620581,2025-01-20,EC,JD,P5392234611147
C29302620581,2024-06-11,Retail,Store,P510142219773
C29302620581,2024-04-30,EC,Douyin,P078551888418
C29302620581,2024-11-29,Retail,Store,P644573117036
C935751211166,2024-04-14,Retail,Store,P2324266612746
C80694296660,2024-03-11,Retail,Store,P88777730982
C93108237941,2024-11-02,EC,.CN,P807829734947
C93108237941,2024-08-17,EC,JD,P8566090612712
C09147238434,2024-11-30,EC,.CN,P679214261717
C55358962207,2024-08-20,EC,Douyin,P016059137024
C098121951107,2025-01-18,EC,.CN,P97649881459
C912102251667,2024-09-23,EC,MPS,P4241295410831
C912102251667,2024-05-31,EC,.CN,P014485919529
C912102251667,2024-02-09,EC,.CN,P336656398905
C912102251667,2024-03-27,EC,JD,P035751132465
C892581221407,2024-06-19,Retail,Store,P794886459265
C464900501568,2024-11-07,EC,JD,P2355821311381
C464900501568,2024-06-06,EC,Tmall,P620457231125
C464900501568,2024-09-13,EC,JD,P118739213262
C84958281851,2024-09-05,EC,Tmall,P723523171540
C84958281851,2024-11-06,Retail,Store,P937807806662
C26934737625,2025-01-12,EC,MPS,P25223915331
C82079228536,2024-06-03,EC,Douyin,P310036266152
C82079228536,2024-08-21,EC,.CN,P140184551554
C795428311013,2024-05-03,Retail,Store,P9962592913863
C74384159874,2024-08-25,EC,Tmall,P6597825513376
C74384159874,2024-07-17,EC,.CN,P2315505110976
C74384159874,2024-04-11,EC,.CN,P398476461709
C74384159874,2025-01-30,EC,Douyin,P842847683817
C01320706627,2024-11-08,Retail,Store,P28005226864
C466426281964,2024-04-18,Retail,Store,P5663744012862
C466426281964,2024-07-31,Retail,Store,P203000563774
C466426281964,2024-04-20,EC,JD,P137543689009
C466426281964,2025-01-14,Retail,Store,P8052686013057
C466426281964,2024-08-24,EC,JD,P512082585962
C466426281964,2024-06-08,EC,Douyin,P2020464213750
C466426281964,2024-09-03,EC,Douyin,P333650012622
C466426281964,2024-07-07,EC,.CN,P7937139561
C466426281964,2024-03-20,Retail,Store,P0823891010263
C466426281964,2024-10-27,EC,MPS,P8311016610207
C466426281964,2024-09-24,Retail,Store,P5916888511008
C466426281964,2024-08-07,Retail,Store,P104477355949
C466426281964,2024-07-18,Retail,Store,P04824682264
C466426281964,2024-05-31,EC,Douyin,P806020557648
C466426281964,2024-07-24,EC,Tmall,P678228707959
C466426281964,2024-03-02,Retail,Store,P1017184311213
C466426281964,2024-05-15,Retail,Store,P5009262610853
C466426281964,2024-12-08,EC,JD,P792493673014
C466426281964,2024-06-29,EC,.CN,P2937259210561
C466426281964,2024-12-09,EC,MPS,P812773637817
C466426281964,2024-11-24,EC,.CN,P642660663201
C466426281964,2024-09-02,Retail,Store,P8661671040
C466426281964,2025-01-30,EC,Douyin,P332431073720
C466426281964,2024-05-03,EC,Tmall,P5962982010697
C466426281964,2024-06-11,EC,MPS,P465928656644
C466426281964,2024-07-12,Retail,Store,P6661206011501
C466426281964,2024-08-28,Retail,Store,P2222408311787
C466426281964,2024-08-10,EC,.CN,P752127723658
C466426281964,2024-02-29,EC,.CN,P303024371951
C466426281964,2024-04-27,Retail,Store,P827402361386
C466426281964,2024-08-09,Retail,Store,P126714782605
C466426281964,2025-02-02,Retail,Store,P7838437114130
C466426281964,2024-10-13,EC,Tmall,P106820846132
C466426281964,2024-07-23,EC,Tmall,P975008432079
C466426281964,2024-12-15,EC,MPS,P220298292
C86849951293,2024-04-30,Retail,Store,P633720009847
C86849951293,2024-09-05,Retail,Store,P1983214311343
C86849951293,2024-11-05,EC,Douyin,P887070322480
C86849951293,2024-11-01,EC,JD,P583170684905
C86849951293,2024-07-23,Retail,Store,P805997961699
C86849951293,2024-06-01,Retail,Store,P02888526163
C86849951293,2025-01-02,EC,.CN,P050171663930
C86849951293,2024-05-29,EC,JD,P020958903296
C86849951293,2024-03-14,Retail,Store,P24488277185
C86849951293,2024-05-13,Retail,Store,P5072761012022
C86849951293,2024-07-03,EC,Tmall,P574090892547
C21874286884,2024-03-24,EC,JD,P545993079434
C79593973520,2024-02-14,EC,JD,P59707633758
C79593973520,2024-11-23,Retail,Store,P134150519996
C79593973520,2024-06-13,EC,JD,P8652615011493
C320746351287,2024-10-03,Retail,Store,P591400194150
C04136971615,2024-12-12,Retail,Store,P5024652213791
C631841881796,2024-04-04,Retail,Store,P9470789911090
C631841881796,2025-01-27,Retail,Store,P031118365741
C631841881796,2024-10-29,EC,Douyin,P3619999511897
C631841881796,2024-03-04,Retail,Store,P454158042803
C631841881796,2024-11-14,Retail,Store,P17992684421
C631841881796,2024-12-18,EC,Tmall,P517975116128
C631841881796,2024-08-18,EC,MPS,P454653499963
C64307082994,2025-01-23,Retail,Store,P242392053783
C64307082994,2024-09-10,Retail,Store,P151430527109
C64307082994,2024-03-22,Retail,Store,P0613984812841
C64307082994,2024-07-02,EC,MPS,P418647524852
C870108321894,2024-02-23,EC,MPS,P747510494859
C870108321894,2024-11-24,Retail,Store,P678346181035
C870108321894,2024-12-17,Retail,Store,P115250605704
C21177909795,2024-07-09,Retail,Store,P5625931610602
C21177909795,2024-12-18,EC,.CN,P472030727185
C21177909795,2024-04-13,EC,Douyin,P789983977754
C21177909795,2024-05-04,EC,.CN,P319220796215
C21177909795,2024-05-06,EC,Douyin,P779843839962
C21177909795,2024-06-12,EC,JD,P423900672172
C21177909795,2024-07-07,Retail,Store,P563443036123
